FECHA,GRAVEDAD,ORIGEN_ICAO,DESTINO_ICAO,COMPAÑIA,ID_VUELO,HORA_PROGRAMADA,RETRASO_MIN,ORIGEN
01/01/2026,1,LEMD,SGAS,Air Europa,UX23,23:45,22,Madrid
01/01/2026,1,LEMD,SKBO,Iberia,IB155,23:55,25,Madrid
01/01/2026,0,LEMD,MMMX,Iberia,IB303,23:55,18,Madrid
01/01/2026,3,LEMD,SBGR,Iberia,IB267,23:55,462,Madrid
01/01/2026,0,LEMD,SBGR,Air Europa,UX57,23:55,14,Madrid
01/01/2026,1,LEMD,SAEZ,Air Europa,UX41,23:55,24,Madrid
01/01/2026,1,LEMD,SCEL,Iberia,IB117,23:59,24,Madrid
31/12/2025,3,LEMD,SPJC,Iberia,IB123,00:10,473,Madrid
31/12/2025,0,LEMD,SPJC,LATAM Airlines Chile,LA2485,00:40,10,Madrid
31/12/2025,1,LEMD,SKBO,Avianca,AV47,01:20,45,Madrid
31/12/2025,0,LEMD,ZBAA,Air China,CA898,01:40,14,Madrid
31/12/2025,0,LEMD,SEGU,Air Europa,UX39,01:45,14,Madrid
31/12/2025,0,LEMD,LEPA,Swiftair,WT102,02:50,0,Madrid
31/12/2025,2,LEMD,GCLP,Swiftair,WT124,03:00,66,Madrid
31/12/2025,1,LEMD,OMDW,Emirates,EK9390,04:10,23,Madrid
31/12/2025,0,LEMD,LICC,Ryanair,FR4066,05:45,6,Madrid
31/12/2025,1,LEMD,GMME,Ryanair,FR6612,05:45,39,Madrid
31/12/2025,0,LEMD,EDDF,Lufthansa,LH1121,05:55,18,Madrid
31/12/2025,1,LEMD,LFPG,Air France,AF1401,06:00,31,Madrid
31/12/2025,1,LEMD,EPKK,Ryanair,FR5356,06:00,30,Madrid
31/12/2025,1,LEMD,EHAM,KLM Royal Dutch Airlines,KL1500,06:00,28,Madrid
31/12/2025,1,LEMD,LHBP,Ryanair,FR5713,06:10,44,Madrid
31/12/2025,0,LEMD,GCRR,Ryanair,FR2015,06:10,10,Madrid
31/12/2025,0,LEMD,GCXO,Iberia,IB1561,06:15,11,Madrid
31/12/2025,0,LEMD,GCLP,Iberia,IB1601,06:15,7,Madrid
31/12/2025,1,LEMD,LIRF,Ryanair,FR9602,06:15,24,Madrid
31/12/2025,0,LEMD,EBBR,Brussels Airlines,SN3732,06:25,13,Madrid
31/12/2025,1,LEMD,LBSF,Ryanair,FR6410,06:30,30,Madrid
31/12/2025,0,LEMD,LPPT,Air Europa,UX1159,06:30,15,Madrid
31/12/2025,0,LEMD,LEMG,Air Europa,UX5035,06:35,17,Madrid
31/12/2025,1,LEMD,LEBB,Air Europa,UX7161,06:35,22,Madrid
31/12/2025,0,LEMD,LPPR,Air Europa,UX1147,06:35,16,Madrid
31/12/2025,0,LEMD,LEVX,Air Europa,UX7308,06:40,15,Madrid
31/12/2025,0,LEMD,LEPA,Swiftair,WT102,02:50,0,Madrid
31/12/2025,2,LEMD,GCLP,Swiftair,WT124,03:00,66,Madrid
31/12/2025,1,LEMD,OMDW,Emirates,EK9390,04:10,23,Madrid
31/12/2025,1,LEMD,GMME,Ryanair,FR6612,05:45,39,Madrid
31/12/2025,0,LEMD,LICC,Ryanair,FR4066,05:45,6,Madrid
31/12/2025,0,LEMD,EDDF,Lufthansa,LH1121,05:55,18,Madrid
31/12/2025,1,LEMD,LFPG,Air France,AF1401,06:00,31,Madrid
31/12/2025,1,LEMD,EHAM,KLM Royal Dutch Airlines,KL1500,06:00,28,Madrid
31/12/2025,1,LEMD,EPKK,Ryanair,FR5356,06:00,30,Madrid
31/12/2025,1,LEMD,LHBP,Ryanair,FR5713,06:10,44,Madrid
31/12/2025,0,LEMD,GCRR,Ryanair,FR2015,06:10,10,Madrid
31/12/2025,0,LEMD,GCLP,Iberia,IB1601,06:15,7,Madrid
31/12/2025,0,LEMD,GCXO,Iberia,IB1561,06:15,11,Madrid
31/12/2025,1,LEMD,LIRF,Ryanair,FR9602,06:15,24,Madrid
31/12/2025,0,LEMD,EBBR,Brussels Airlines,SN3732,06:25,13,Madrid
31/12/2025,1,LEMD,LBSF,Ryanair,FR6410,06:30,30,Madrid
31/12/2025,0,LEMD,LPPT,Air Europa,UX1159,06:30,15,Madrid
31/12/2025,1,LEMD,LEBB,Air Europa,UX7161,06:35,22,Madrid
31/12/2025,0,LEMD,LPPR,Air Europa,UX1147,06:35,16,Madrid
31/12/2025,0,LEMD,LEMG,Air Europa,UX5035,06:35,17,Madrid
31/12/2025,0,LEMD,LEVX,Air Europa,UX7308,06:40,15,Madrid
31/12/2025,1,LEMD,LECO,Air Europa,UX7233,06:40,42,Madrid
31/12/2025,1,LEMD,LFPO,Transavia France,TO4781,06:45,29,Madrid
31/12/2025,0,LEMD,EGLL,Iberia,IB711,06:45,19,Madrid
31/12/2025,1,LEMD,LIPZ,Air Europa,UX1081,06:55,24,Madrid
31/12/2025,0,LEMD,GCXO,Binter Canarias,NT6073,07:00,10,Madrid
31/12/2025,0,LEMD,GCLP,Binter Canarias,NT6017,07:00,16,Madrid
31/12/2025,0,LEMD,LIBD,Ryanair,FR2760,07:00,13,Madrid
31/12/2025,1,LEMD,OMDW,Emirates,EK9390,04:10,23,Madrid
31/12/2025,0,LEMD,LICC,Ryanair,FR4066,05:45,6,Madrid
31/12/2025,1,LEMD,GMME,Ryanair,FR6612,05:45,39,Madrid
31/12/2025,0,LEMD,EDDF,Lufthansa,LH1121,05:55,18,Madrid
31/12/2025,1,LEMD,EPKK,Ryanair,FR5356,06:00,30,Madrid
31/12/2025,1,LEMD,LFPG,Air France,AF1401,06:00,31,Madrid
31/12/2025,1,LEMD,EHAM,KLM Royal Dutch Airlines,KL1500,06:00,28,Madrid
31/12/2025,0,LEMD,GCRR,Ryanair,FR2015,06:10,10,Madrid
31/12/2025,1,LEMD,LHBP,Ryanair,FR5713,06:10,44,Madrid
31/12/2025,0,LEMD,GCXO,Iberia,IB1561,06:15,11,Madrid
31/12/2025,0,LEMD,GCLP,Iberia,IB1601,06:15,7,Madrid
31/12/2025,1,LEMD,LIRF,Ryanair,FR9602,06:15,24,Madrid
31/12/2025,0,LEMD,EBBR,Brussels Airlines,SN3732,06:25,13,Madrid
31/12/2025,0,LEMD,LPPT,Air Europa,UX1159,06:30,15,Madrid
31/12/2025,1,LEMD,LBSF,Ryanair,FR6410,06:30,30,Madrid
31/12/2025,0,LEMD,LEMG,Air Europa,UX5035,06:35,17,Madrid
31/12/2025,1,LEMD,LEBB,Air Europa,UX7161,06:35,22,Madrid
31/12/2025,0,LEMD,LPPR,Air Europa,UX1147,06:35,16,Madrid
31/12/2025,0,LEMD,LEVX,Air Europa,UX7308,06:40,15,Madrid
31/12/2025,1,LEMD,LECO,Air Europa,UX7233,06:40,42,Madrid
31/12/2025,1,LEMD,LFPO,Transavia France,TO4781,06:45,29,Madrid
31/12/2025,0,LEMD,EGLL,Iberia,IB711,06:45,19,Madrid
31/12/2025,1,LEMD,LIPZ,Air Europa,UX1081,06:55,24,Madrid
31/12/2025,0,LEMD,GCLP,Binter Canarias,NT6017,07:00,16,Madrid
31/12/2025,0,LEMD,GCXO,Binter Canarias,NT6073,07:00,10,Madrid
31/12/2025,0,LEMD,LIBD,Ryanair,FR2760,07:00,13,Madrid
31/12/2025,0,LEMD,GCXO,Air Europa,UX9059,07:05,19,Madrid
31/12/2025,0,LEMD,EDDM,Air Europa,UX1515,07:05,10,Madrid
31/12/2025,1,LEMD,EPKK,Ryanair,FR5356,06:00,30,Madrid
31/12/2025,1,LEMD,EHAM,KLM Royal Dutch Airlines,KL1500,06:00,28,Madrid
31/12/2025,1,LEMD,LFPG,Air France,AF1401,06:00,31,Madrid
31/12/2025,1,LEMD,LHBP,Ryanair,FR5713,06:10,44,Madrid
31/12/2025,0,LEMD,GCRR,Ryanair,FR2015,06:10,10,Madrid
31/12/2025,1,LEMD,LIRF,Ryanair,FR9602,06:15,24,Madrid
31/12/2025,0,LEMD,GCLP,Iberia,IB1601,06:15,7,Madrid
31/12/2025,0,LEMD,GCXO,Iberia,IB1561,06:15,11,Madrid
31/12/2025,0,LEMD,EBBR,Brussels Airlines,SN3732,06:25,13,Madrid
31/12/2025,0,LEMD,LPPT,Air Europa,UX1159,06:30,15,Madrid
31/12/2025,1,LEMD,LBSF,Ryanair,FR6410,06:30,30,Madrid
31/12/2025,0,LEMD,LPPR,Air Europa,UX1147,06:35,16,Madrid
31/12/2025,0,LEMD,LEMG,Air Europa,UX5035,06:35,17,Madrid
31/12/2025,1,LEMD,LEBB,Air Europa,UX7161,06:35,22,Madrid
31/12/2025,0,LEMD,LEVX,Air Europa,UX7308,06:40,15,Madrid
31/12/2025,1,LEMD,LECO,Air Europa,UX7233,06:40,42,Madrid
31/12/2025,1,LEMD,LFPO,Transavia France,TO4781,06:45,29,Madrid
31/12/2025,0,LEMD,EGLL,Iberia,IB711,06:45,19,Madrid
31/12/2025,1,LEMD,LIPZ,Air Europa,UX1081,06:55,24,Madrid
31/12/2025,0,LEMD,LIBD,Ryanair,FR2760,07:00,13,Madrid
31/12/2025,0,LEMD,GCXO,Binter Canarias,NT6073,07:00,10,Madrid
31/12/2025,0,LEMD,GCLP,Binter Canarias,NT6017,07:00,16,Madrid
31/12/2025,1,LEMD,LIRF,Air Europa,UX1043,07:05,31,Madrid
31/12/2025,0,LEMD,LEAL,Air Europa,UX4047,07:05,7,Madrid
31/12/2025,0,LEMD,EDDF,Air Europa,UX1503,07:05,15,Madrid
31/12/2025,0,LEMD,EDDM,Air Europa,UX1515,07:05,10,Madrid
31/12/2025,0,LEMD,GCXO,Air Europa,UX9059,07:05,19,Madrid
31/12/2025,0,LEMD,EHAM,Air Europa,UX1091,07:05,17,Madrid
31/12/2025,1,LEMD,GCLP,Air Europa,UX9156,07:05,34,Madrid
31/12/2025,1,LEMD,LEVC,Iberia,IB1079,08:00,32,Madrid
31/12/2025,3,LEMD,LFPO,Air Europa,UX1027,08:00,122,Madrid
31/12/2025,1,LEMD,LEPP,Iberia,IB1049,08:15,30,Madrid
31/12/2025,0,LEMD,GMTT,Ryanair,FR7754,08:20,0,Madrid
31/12/2025,0,LEMD,LEPA,Air Europa,UX6031,08:20,13,Madrid
31/12/2025,0,LEMD,OTHH,Iberia,IB393,08:25,0,Madrid
31/12/2025,0,LEMD,LEBL,Iberia,IB407,08:25,19,Madrid
31/12/2025,0,LEMD,LEVX,Iberia,IB1127,08:25,13,Madrid
31/12/2025,0,LEMD,LLBG,Air Europa,UX1301,08:35,14,Madrid
31/12/2025,3,LEMD,SBKP,AZUL Linhas Aéreas Brasileiras,AD8755,08:35,182,Madrid
31/12/2025,1,LEMD,GCRR,Iberia,IB1501,08:40,23,Madrid
31/12/2025,1,LEMD,EDDF,Iberia,IB1327,08:40,21,Madrid
31/12/2025,0,LEMD,LOWW,Iberia,IB791,08:40,12,Madrid
31/12/2025,1,LEMD,LKPR,Iberia,IB807,08:45,22,Madrid
31/12/2025,1,LEMD,EHAM,Iberia,IB731,08:45,35,Madrid
31/12/2025,0,LEMD,LIML,Iberia,IB663,08:45,11,Madrid
31/12/2025,1,LEMD,LIRF,Iberia,IB647,08:45,23,Madrid
31/12/2025,0,LEMD,EDDL,Iberia,IB751,08:45,18,Madrid
31/12/2025,2,LEMD,LSGG,easyJet,U21384,08:45,65,Madrid
31/12/2025,1,LEMD,SAEZ,Iberia,IB105,08:45,34,Madrid
31/12/2025,1,LEMD,LSZH,Iberia,IB627,08:45,28,Madrid
31/12/2025,0,LEMD,EDDM,Iberia,IB1309,08:50,15,Madrid
31/12/2025,0,LEMD,LEPA,Iberia,IB1655,09:00,16,Madrid
31/12/2025,0,LEMD,LIPZ,Iberia,IB677,09:00,12,Madrid
31/12/2025,1,LEMD,EBBR,Iberia,IB597,09:05,27,Madrid
31/12/2025,1,LEMD,LRSB,Wizz Air Malta,W43826,09:05,25,Madrid
31/12/2025,1,LEMD,EGLL,Iberia,IB715,09:05,21,Madrid
31/12/2025,0,LEMD,LEVT,Volotea Airlines,V73702,09:10,15,Madrid
31/12/2025,0,LEMD,LTFM,Air Europa,UX1683,09:10,13,Madrid
31/12/2025,1,LEMD,LIPE,Iberia,IB1237,09:10,29,Madrid
31/12/2025,1,LEMD,LFMN,Iberia,IB1211,10:00,22,Madrid
31/12/2025,0,LEMD,KMIA,American Airlines,AA69,10:00,12,Madrid
31/12/2025,2,LEMD,EGSS,Ryanair,FR348,10:00,57,Madrid
31/12/2025,0,LEMD,LFPG,Air France,AF1001,10:00,19,Madrid
31/12/2025,0,LEMD,KJFK,Delta Air Lines,DL127,10:00,9,Madrid
31/12/2025,1,LEMD,LFLL,Iberia,IB1179,10:05,24,Madrid
31/12/2025,0,LEMD,ESSA,Iberia,IB823,10:05,19,Madrid
31/12/2025,0,LEMD,EFHK,Finnair,AY1662,10:10,14,Madrid
31/12/2025,1,LEMD,LSZH,Swiss,LX2027,10:10,21,Madrid
31/12/2025,1,LEMD,LEPA,Air Europa,UX6013,10:15,35,Madrid
31/12/2025,0,LEMD,LIRF,Iberia,IB659,10:15,12,Madrid
31/12/2025,3,LEMD,LPPT,TAP - Air Portugal,TP1011,10:20,203,Madrid
31/12/2025,0,LEMD,LFML,Iberia,IB1169,10:20,16,Madrid
31/12/2025,1,LEMD,LIMC,Wizz Air Malta,W46312,10:25,23,Madrid
31/12/2025,3,LEMD,LPPT,Air Europa,UX1153,10:25,191,Madrid
31/12/2025,2,LEMD,ZSPD,China Eastern Airlines,MU710,10:30,54,Madrid
31/12/2025,1,LEMD,MMMY,Aeroméxico,AM35,10:30,22,Madrid
31/12/2025,0,LEMD,LEMG,Air Europa,UX5043,10:35,14,Madrid
31/12/2025,2,LEMD,LECO,Air Europa,UX7231,10:35,46,Madrid
31/12/2025,1,LEMD,LPPR,Air Europa,UX1145,10:35,27,Madrid
31/12/2025,0,LEMD,ENGM,Iberia,IB953,10:35,17,Madrid
31/12/2025,1,LEMD,EGLL,British Airways,BA457,10:35,33,Madrid
31/12/2025,1,LEMD,LEVX,Air Europa,UX7302,10:40,25,Madrid
31/12/2025,0,LEMD,LGAV,Iberia,IB833,10:40,14,Madrid
31/12/2025,1,LEMD,LMML,Ryanair,FR267,10:40,35,Madrid
31/12/2025,1,LEMD,EIDW,Aer Lingus,EI593,10:40,20,Madrid
31/12/2025,0,LEMD,LROP,Wizz Air Malta,W43172,10:45,19,Madrid
31/12/2025,0,LEMD,LIME,Ryanair,FR5493,10:45,17,Madrid
31/12/2025,0,LEMD,EGGD,easyJet,U22708,10:45,18,Madrid
31/12/2025,0,LEMD,EDDB,Ryanair,FR2528,10:50,17,Madrid
31/12/2025,1,LEMD,KORD,Iberia,IB341,12:00,25,Madrid
31/12/2025,0,LEMD,GCLP,Binter Canarias,NT6007,12:00,19,Madrid
31/12/2025,1,LEMD,EDDM,Lufthansa,LH1801,12:00,38,Madrid
31/12/2025,1,LEMD,EGCC,easyJet,U22048,12:00,34,Madrid
31/12/2025,0,LEMD,LKPR,Iberia,IB809,12:00,16,Madrid
31/12/2025,3,LEMD,EGLL,British Airways,BA459,12:00,94,Madrid
31/12/2025,1,LEMD,MGGT,Iberia,IB221,12:05,32,Madrid
31/12/2025,2,LEMD,SKBO,Iberia,IB151,12:05,55,Madrid
31/12/2025,0,LEMD,GCTS,Iberia,IB1545,12:10,14,Madrid
31/12/2025,3,LEMD,LPPT,TAP - Air Portugal,TP1013,12:10,172,Madrid
31/12/2025,1,LEMD,KJFK,Iberia,IB211,12:10,30,Madrid
31/12/2025,1,LEMD,GMMX,Iberia,IB1851,12:10,21,Madrid
31/12/2025,0,LEMD,SAEZ,Iberia,IB107,12:15,12,Madrid
31/12/2025,0,LEMD,SEQM,Iberia,IB137,12:15,12,Madrid
31/12/2025,1,LEMD,EDDH,Iberia,IB773,12:15,22,Madrid
31/12/2025,0,LEMD,LLBG,El Al Israel Airlines,LY396,12:15,6,Madrid
31/12/2025,0,LEMD,LEGR,Iberia,IB1021,12:15,17,Madrid
31/12/2025,0,LEMD,ZBAA,Air China,CA908,12:20,14,Madrid
31/12/2025,1,LEMD,EHAM,Iberia,IB737,12:20,20,Madrid
31/12/2025,0,LEMD,GCXO,Binter Canarias,NT6063,12:20,10,Madrid
31/12/2025,0,LEMD,EGSS,Ryanair,FR498,12:20,16,Madrid
31/12/2025,0,LEMD,LFLL,Volotea Airlines,V72661,12:25,16,Madrid
31/12/2025,1,LEMD,MROC,Iberia,IB243,12:25,25,Madrid
31/12/2025,1,LEMD,LROP,TAROM,RO416,12:25,24,Madrid
31/12/2025,1,LEMD,LEAM,Iberia,IB1031,12:35,21,Madrid
31/12/2025,0,LEMD,LFPG,Air France,AF1301,12:35,15,Madrid
31/12/2025,2,LEMD,TJSJ,Iberia,IB381,12:35,63,Madrid
31/12/2025,1,LEMD,EBBR,Brussels Airlines,SN3722,12:35,31,Madrid
31/12/2025,1,LEMD,KDFW,American Airlines,AA37,12:40,26,Madrid
31/12/2025,1,LEMD,LTFJ,Pegasus,PC1100,12:45,33,Madrid
31/12/2025,0,LEMD,LKPR,Ryanair,FR2766,14:00,18,Madrid
31/12/2025,1,LEMD,LIMC,Wizz Air Malta,W46314,14:00,23,Madrid
31/12/2025,1,LEMD,MUHA,Air China,CA865,14:00,23,Madrid
31/12/2025,0,LEMD,LEPA,Iberia,IB1663,14:05,12,Madrid
31/12/2025,2,LEMD,OKBK,Kuwait Airways,KU134,14:05,59,Madrid
31/12/2025,1,LEMD,LICJ,Ryanair,FR725,14:10,23,Madrid
31/12/2025,0,LEMD,LTBJ,Pegasus,PC1526,14:10,18,Madrid
31/12/2025,1,LEMD,LGAV,Sky Express,GQ921,14:15,25,Madrid
31/12/2025,0,LEMD,GMTT,Ryanair,FR3876,14:15,14,Madrid
31/12/2025,1,LEMD,LFPO,Iberia,IB577,14:25,24,Madrid
31/12/2025,1,LEMD,LFPO,Air Europa,UX1029,14:25,29,Madrid
31/12/2025,1,LEMD,LTFM,Turkish Airlines,TK1358,14:25,37,Madrid
31/12/2025,1,LEMD,OMDB,Emirates,EK142,14:35,20,Madrid
31/12/2025,1,LEMD,LEPA,Air Europa,UX6067,14:35,32,Madrid
31/12/2025,0,LEMD,LIRQ,Vueling,VY1499,14:35,7,Madrid
31/12/2025,1,LEMD,OLBA,MEA - Middle East Airlines,ME242,14:45,20,Madrid
31/12/2025,2,LEMD,HECA,EgyptAir,MS754,14:50,58,Madrid
31/12/2025,1,LEMD,LTFJ,Pegasus,PC1102,14:55,24,Madrid
31/12/2025,0,LEMD,LEBL,Iberia,IB415,14:55,16,Madrid
31/12/2025,0,LEMD,LPPT,TAP - Air Portugal,TP1015,14:55,0,Madrid
31/12/2025,1,LEMD,LEVX,Air Europa,UX7300,14:55,21,Madrid
31/12/2025,1,LEMD,LPPT,Air Europa,UX1155,14:55,33,Madrid
31/12/2025,1,LEMD,LSZH,Air Europa,UX1671,14:55,21,Madrid
31/12/2025,0,LEMD,LPPR,Air Europa,UX1143,15:00,13,Madrid
31/12/2025,0,LEMD,LEBB,Air Europa,UX7153,15:00,18,Madrid
31/12/2025,1,LEMD,EDDM,Air Europa,UX1517,15:00,25,Madrid
31/12/2025,1,LEMD,EGKK,Air Europa,UX1015,15:00,37,Madrid
31/12/2025,1,LEMD,LIRF,Air Europa,UX1047,15:00,23,Madrid
31/12/2025,0,LEMD,GCLP,Iberia,IB1617,15:00,15,Madrid
31/12/2025,0,LEMD,EHAM,Air Europa,UX1093,15:00,17,Madrid
31/12/2025,1,LEMD,LEVC,Iberia,IB1081,16:00,22,Madrid
31/12/2025,1,LEMD,GOBD,Iberia,IB919,16:00,22,Madrid
31/12/2025,1,LEMD,LFBD,Iberia,IB1203,16:00,23,Madrid
31/12/2025,1,LEMD,LEXJ,Iberia,IB1063,16:00,21,Madrid
31/12/2025,1,LEMD,GCLP,Iberia,IB1621,16:00,24,Madrid
31/12/2025,0,LEMD,EDDF,Iberia,IB1333,16:05,19,Madrid
31/12/2025,1,LEMD,LFPO,Iberia,IB579,16:05,22,Madrid
31/12/2025,0,LEMD,LOWW,Iberia,IB795,16:05,11,Madrid
31/12/2025,0,LEMD,LIMC,Iberia,IB675,16:10,18,Madrid
31/12/2025,0,LEMD,LEPP,Iberia,IB1053,16:10,11,Madrid
31/12/2025,1,LEMD,MDSD,Air Europa,UX89,16:15,28,Madrid
31/12/2025,1,LEMD,EHAM,Iberia,IB733,16:15,29,Madrid
31/12/2025,0,LEMD,EDDM,Iberia,IB745,16:20,18,Madrid
31/12/2025,2,LEMD,SKBO,Avianca,AV11,16:20,73,Madrid
31/12/2025,0,LEMD,EDDL,Iberia,IB1323,16:20,10,Madrid
31/12/2025,0,LEMD,LIMC,Ryanair,FR2753,16:20,16,Madrid
31/12/2025,1,LEMD,LFMN,Iberia,IB1213,16:20,29,Madrid
31/12/2025,0,LEMD,LFPG,Air France,AF1601,16:25,17,Madrid
31/12/2025,0,LEMD,KJFK,Iberia,IB325,16:25,17,Madrid
31/12/2025,0,LEMD,KMIA,Iberia,IB337,16:25,12,Madrid
31/12/2025,0,LEMD,LIPZ,Iberia,IB1263,16:30,17,Madrid
31/12/2025,1,LEMD,LFPO,Air Europa,UX1025,16:30,24,Madrid
31/12/2025,0,LEMD,SKBO,Iberia,IB153,16:30,15,Madrid
31/12/2025,0,LEMD,EBBR,Iberia,IB601,16:35,16,Madrid
31/12/2025,0,LEMD,LSZH,Iberia,IB631,16:35,15,Madrid
31/12/2025,0,LEMD,GCXO,Binter Canarias,NT6075,16:40,8,Madrid
31/12/2025,0,LEMD,LMML,Ryanair,FR5382,16:40,18,Madrid
31/12/2025,0,LEMD,ELLX,Ryanair,FR5054,16:40,19,Madrid
31/12/2025,0,LEMD,GCLP,Binter Canarias,NT6015,16:40,10,Madrid
31/12/2025,0,LEMD,GVAC,LATAM Cargo Chile,UC3613,16:40,0,Madrid
31/12/2025,3,LEMD,LPPT,TAP - Air Portugal,TP1017,18:00,146,Madrid
31/12/2025,0,LEMD,LIRF,Alitalia,AZ63,18:00,4,Madrid
31/12/2025,1,LEMD,GOBD,Iberia,IB921,18:00,30,Madrid
31/12/2025,0,LEMD,LFPO,Iberia,IB581,18:05,19,Madrid
31/12/2025,1,LEMD,EGLL,British Airways,BA465,18:05,30,Madrid
31/12/2025,0,LEMD,LBSF,Wizz Air,W64402,18:10,3,Madrid
31/12/2025,0,LEMD,LGAV,Aegean Airlines,A3703,18:15,16,Madrid
31/12/2025,0,LEMD,LEPA,Iberia,IB1671,18:20,9,Madrid
31/12/2025,1,LEMD,DTTA,Tunisair,TU607,18:25,30,Madrid
31/12/2025,0,LEMD,LFPG,Air France,AF1801,18:45,5,Madrid
31/12/2025,0,LEMD,LPPT,Air Europa,UX1157,18:55,2,Madrid
31/12/2025,1,LEMD,EGGW,easyJet,U22306,18:55,20,Madrid
31/12/2025,2,LEMD,LOWW,Ryanair,FR690,18:55,83,Madrid
31/12/2025,0,LEMD,LPPR,Ryanair,FR572,19:05,11,Madrid
31/12/2025,1,LEMD,SAEZ,Aerolineas Argentinas,AR1133,19:05,20,Madrid
31/12/2025,0,LEMD,LPPR,Air Europa,UX1141,19:05,8,Madrid
31/12/2025,1,LEMD,GMMN,Royal Air Maroc,AT971,19:05,24,Madrid
31/12/2025,0,LEMD,EPWA,Wizz Air,W61472,19:05,16,Madrid
31/12/2025,0,LEMD,LEBL,Iberia,IB423,19:10,18,Madrid
31/12/2025,2,LEMD,LFPO,Transavia France,TO4639,19:15,52,Madrid
31/12/2025,2,LEMD,EGLL,British Airways,BA467,19:20,54,Madrid
31/12/2025,0,LEMD,EHAM,Iberia,IB739,19:35,6,Madrid
31/12/2025,0,LEMD,LSZH,Swiss,LX2033,19:35,19,Madrid
31/12/2025,0,LEMD,EGKK,easyJet,U28022,19:35,16,Madrid
31/12/2025,0,LEMD,LESO,Iberia,IB449,19:40,12,Madrid
31/12/2025,0,LEMD,LPPR,Iberia,IB549,19:40,9,Madrid
31/12/2025,1,LEMD,LEJR,Iberia,IB1095,19:40,22,Madrid
31/12/2025,0,LEMD,LEAL,Iberia,IB1015,19:40,18,Madrid
31/12/2025,0,LEMD,LPPT,Iberia,IB1145,19:40,14,Madrid
31/12/2025,0,LEMD,EDDH,Iberia,IB777,19:45,11,Madrid
31/12/2025,1,LEMD,EDDL,Iberia,IB757,20:00,25,Madrid
31/12/2025,0,LEMD,LEBL,Iberia,IB425,20:00,17,Madrid
31/12/2025,0,LEMD,EDDM,Iberia,IB1315,20:00,15,Madrid
31/12/2025,1,LEMD,LSZH,Iberia,IB633,20:00,20,Madrid
31/12/2025,0,LEMD,EDDB,Iberia,IB1813,20:05,17,Madrid
31/12/2025,0,LEMD,GCLP,Iberia,IB1629,20:05,7,Madrid
31/12/2025,0,LEMD,LFPG,Air France,AF1101,20:05,5,Madrid
31/12/2025,0,LEMD,EBBR,Iberia,IB603,20:10,14,Madrid
31/12/2025,0,LEMD,EPKT,Wizz Air,W61178,20:10,3,Madrid
31/12/2025,0,LEMD,LFPO,Iberia,IB583,20:10,11,Madrid
31/12/2025,0,LEMD,LEMH,Iberia,IB1041,20:15,12,Madrid
31/12/2025,0,LEMD,GCXO,Binter Canarias,NT6065,20:15,13,Madrid
31/12/2025,0,LEMD,GCLP,Binter Canarias,NT6005,20:15,2,Madrid
31/12/2025,0,LEMD,LEPP,Iberia,IB1055,20:20,12,Madrid
31/12/2025,0,LEMD,LSGG,Iberia,IB621,20:20,17,Madrid
31/12/2025,1,LEMD,ELLX,Luxair,LG3838,20:30,45,Madrid
31/12/2025,0,LEMD,EHAM,KLM Royal Dutch Airlines,KL1508,20:30,15,Madrid
31/12/2025,1,LEMD,EIDW,Aer Lingus,EI595,20:30,27,Madrid
31/12/2025,3,LEMD,LPPT,easyJet,U27652,20:35,107,Madrid
31/12/2025,0,LEMD,LRCL,Wizz Air Malta,W43402,20:45,14,Madrid
31/12/2025,0,LEMD,LFSB,easyJet,U21016,20:45,6,Madrid
31/12/2025,0,LEMD,GMTT,Air Arabia Maroc,3O392,20:50,4,Madrid
31/12/2025,0,LEMD,LIML,Iberia,IB667,20:50,12,Madrid
31/12/2025,2,LEMD,EGLL,Iberia,IB3912,20:50,58,Madrid
31/12/2025,0,LEMD,GCXO,Iberia,IB1589,20:50,5,Madrid
31/12/2025,2,LEMD,EGLL,British Airways,BA469,20:50,62,Madrid
31/12/2025,0,LEMD,GCFV,Iberia,IB1527,21:00,5,Madrid
31/12/2025,0,LEMD,GCRR,Iberia,IB1513,21:05,14,Madrid
31/12/2025,0,LEMD,OMAA,Etihad Airways,EY104,21:10,18,Madrid
31/12/2025,0,LEMD,LPPT,TAP - Air Portugal,TP1021,21:10,4,Madrid
31/12/2025,0,LEMD,LEAS,Iberia,IB485,22:00,6,Madrid
31/12/2025,0,LEMD,LFMN,Iberia,IB1217,22:00,9,Madrid
31/12/2025,0,LEMD,LEVX,Iberia,IB473,22:15,3,Madrid
31/12/2025,0,LEMD,LECO,Iberia,IB463,22:20,5,Madrid
31/12/2025,0,LEMD,LIRF,Wizz Air Malta,W46014,22:25,2,Madrid
31/12/2025,1,LEMD,OTHH,Qatar Airways,QR152,22:25,28,Madrid
31/12/2025,0,LEMD,LIMC,Qatar Airways,QR8214,22:40,10,Madrid
31/12/2025,0,LEMD,SBGR,LATAM Airlines Chile,LA8065,22:55,2,Madrid
31/12/2025,0,LEMD,LEPA,Iberia,IB1679,23:00,1,Madrid
31/12/2025,0,LEMD,LEVC,Iberia,IB1083,23:00,5,Madrid
31/12/2025,2,LEMD,SLVR,Air Europa,UX25,23:35,47,Madrid
31/12/2025,0,LEMD,SCEL,LATAM Airlines Chile,LA705,23:35,14,Madrid
